,IDs,Title,Abstract
237,2-s2.0-85083723318,A comparison study of inhomogeneous magnetization transfer (ihMT) and magnetization transfer (MT) in multiple sclerosis based on whole brain acquisition at 3.0 T,
238,2-s2.0-85083705826,Evaluation of cell transplant-mediated attenuation of diffuse injury in experimental autoimmune encephalomyelitis using onVDMP CEST MRI,
239,2-s2.0-85082327597,Paraneoplastic tumefactive demyelination in a 47-year-old man with underlying seminoma,
240,2-s2.0-85061593448,White-matter-nulled MPRAGE at 7T reveals thalamic lesions and atrophy of specific thalamic nuclei in multiple sclerosis,
241,2-s2.0-85086604370,Myelination- And immune-mediated MR-based brain network correlates,
242,2-s2.0-85086354917,Transplantation of induced neural stem cells (iNSCs) into chronically demyelinated corpus callosum ameliorates motor deficits,
243,2-s2.0-85085326816,"The Median Eminence, A New Oligodendrogenic Niche in the Adult Mouse Brain",
244,2-s2.0-85097684081,Protective effects of a nano-formulation of curcumin against cuprizone-induced demyelination in the mouse corpus callosum,
245,2-s2.0-85087962851,Mature oligodendrocytes bordering lesions limit demyelination and favor myelin repair via heparan sulfate production,
246,2-s2.0-85086007864,Could the heat shock proteins 70 family members exacerbate the immune response in multiple sclerosis? An in silico study,
247,2-s2.0-85085030014,Four cases of progressive multifocal leukoencephalopathy in iatrogenic immunocompromised patients,
248,2-s2.0-85083053040,Streamline density and lesion volume reveal a postero–anterior gradient of corpus callosum damage in multiple sclerosis,
249,2-s2.0-85081992831,Spinal cord demyelination in children: A diagnostic challenge in neuropaediatrics for a good outcome,
250,2-s2.0-85079608087,Metformin accelerates myelin recovery and ameliorates behavioral deficits in the animal model of multiple sclerosis via adjustment of AMPK/Nrf2/mTOR signaling and maintenance of endogenous oligodendrogenesis during brain self-repairing period,
251,2-s2.0-85066834917,A multi-shell multi-tissue diffusion study of brain connectivity in early multiple sclerosis,
252,2-s2.0-85082414314,Prevalence of GLA gene mutations and polymorphisms in patients with multiple sclerosis: A cross-sectional study,
253,2-s2.0-85091305249,ACU-net: A 3D attention context U-net for multiple sclerosis lesion segmentation,
254,2-s2.0-85086745950,Deep white matter lesions with persistent diffusion restriction on MRI as a diagnostic clue: Neuroimaging of a turkish family with hereditary diffuse leukoencephalopathy with spheroids and literature review,
255,2-s2.0-85084146817,A novel neurodegenerative spectrum disorder in patients with MLKL deficiency,
256,2-s2.0-85084118406,Mature myelin maintenance requires Qki to coactivate PPARβ-RXRα-mediated lipid metabolism,
257,2-s2.0-85079543572,A novel role of cardiac inwardly rectifying potassium channels explaining autonomic cardiovascular dysfunctions in a cuprizone-induced mouse model of multiple sclerosis,
258,2-s2.0-85081264964,Deciphering the neural underpinnings of alexithymia in multiple sclerosis,
259,2-s2.0-85083496897,A dual effect of ursolic acid to the treatment of multiple sclerosis through both immunomodulation and direct remyelination,
260,2-s2.0-85083413195,Delayed Demyelination and Impaired Remyelination in Aged Mice in the Cuprizone Model,
261,2-s2.0-85083036275,Constrained Tensor Decomposition for Longitudinal Analysis of Diffusion Imaging Data,
262,2-s2.0-85096192745,The potential therapeutic effect of adipose tissue-derived mesenchymal stem cell transplantation on cuprizone model of multiple sclerosis in the mice,
263,2-s2.0-85085690734,Concurrence of multiple sclerosis and primary biliary cholangitis: Report of 3 cases,
264,2-s2.0-85082096720,SWAN-venule: An optimized MRI technique to detect the central vein sign in MS Plaques,
265,2-s2.0-85079445853,Position Sense Deficits at the Lower Limbs in Early Multiple Sclerosis: Clinical and Neural Correlates,
266,2-s2.0-85078048694,Factors Affecting the Diagnostic Yield of Frame-Based Stereotactic Intracranial Biopsies,
267,2-s2.0-85077922865,Towards microstructure-informed material models for human brain tissue,
268,2-s2.0-85077431551,Enhancing myelin repair in experimental model of multiple sclerosis using immobilized chondroitinase ABC I on porous silicon nanoparticles,
269,2-s2.0-85077218368,Diffusion basis spectrum imaging provides insights into MS pathology,
270,2-s2.0-85076707931,"High fat diet consumption results in mitochondrial dysfunction, oxidative stress, and oligodendrocyte loss in the central nervous system",
271,2-s2.0-85075975039,Longitudinal evaluation of demyelinated lesions in a multiple sclerosis model using ultrashort echo time magnetization transfer (UTE-MT) imaging,
272,2-s2.0-85075803713,Is the walk ratio a window to the cerebellum in multiple sclerosis? A structural magnetic resonance imaging study,
273,2-s2.0-85075474310,Myelin Damage in Normal Appearing White Matter Contributes to Impaired Cognitive Processing Speed in Multiple Sclerosis,
274,2-s2.0-85075375287,MRI-Based Manual versus Automated Corpus Callosum Volumetric Measurements in Multiple Sclerosis,
275,2-s2.0-85073245496,Coexistence of multiple sclerosis and brain tumours: Case report and review,
276,2-s2.0-85074812037,Biopsy histopathology in the diagnosis of adult-onset leukoencephalopathy with axonal spheroids and pigmented glia (ALSP),
277,2-s2.0-85074414743,Patterns of regional brain volume loss in multiple sclerosis: a cluster analysis,
278,2-s2.0-85073944674,The active contribution of OPCs to neuroinflammation is mediated by LRP1,
279,2-s2.0-85060584047,Imaging correlates of hand motor performance in multiple sclerosis: A multiparametric structural and functional MRI study,
280,2-s2.0-85075839608,Evolutionary genomics analysis of human nucleus-encoded mitochondrial genes: implications for the roles of energy production and metabolic pathways in the pathogenesis and pathophysiology of demyelinating diseases,
281,2-s2.0-85109036204,Effect of 4-aminopyridine and newly synthesized original 4-aminopyridine derivatives on cuprizone-induced demyelination of corpus callosum in mice,
282,2-s2.0-85100279834,Increasing progenitor cell proliferation in the sub-ventricular zone: A therapeutic treatment for progressive multiple sclerosis?,
283,2-s2.0-85100125485,Clinical polymorphism of demyelinating diseases associated with mog-antibodies,
284,2-s2.0-85099055960,Recommendations of the polish medical society of radiology and the polish society of neurology for a protocol concerning routinely used magnetic resonance imaging in patients with multiple sclerosis,
285,2-s2.0-85097297540,"Factors influencing daily treatment choices in multiple sclerosis: practice guidelines, biomarkers and burden of disease",
286,2-s2.0-85092464071,Internuclear ophthalmoplegia as the first manifestation of pediatric-onset multiple sclerosis and concurrent lyme disease,
287,2-s2.0-85091563073,Innovative methods measure the neural correlates of proprioception in multiple sclerosis,
288,2-s2.0-85090068384,Protection of Fecal Microbiota Transplantation in a Mouse Model of Multiple Sclerosis,
289,2-s2.0-85089423738,Tyrosine Kinase Receptors Axl and MerTK Mediate the Beneficial Effect of Electroacupuncture in a Cuprizone-Induced Demyelinating Model,
290,2-s2.0-85088946231,Coexistence of emotional reactions and atrophic brain changes in patients with clinically isolated syndrome of multiple sclerosis,
291,2-s2.0-85088220770,Corpus callosum index correlates with brain volumetry and disability in multiple sclerosis patients,
292,2-s2.0-85086383302,The value of corpus callosum measurement in the diagnosis of cerebral atrophy,
293,2-s2.0-85084767046,Clinically isolated syndrome and multiple sclerosis in children: A single center study,
294,2-s2.0-85083005775,Proteomic changes during experimental deand remyelination in the corpus callosum,
295,2-s2.0-85081591929,"Rituximab prevents the development of experimental autoimmune encephalomyelitis (EAE): Comparison with prophylactic, therapeutic or combinational regimens",
296,2-s2.0-85076345086,Vitamin D increases remyelination by promoting oligodendrocyte lineage differentiation,
297,2-s2.0-85070750347,Quantitative brain relaxation atlases for personalized detection and characterization of brain pathology,
298,2-s2.0-85074017953,"Metformin-induced AMPK activation stimulates remyelination through induction of neurotrophic factors, downregulation of NogoA and recruitment of Olig2+ precursor cells in the cuprizone murine model of multiple sclerosis",
299,2-s2.0-85071957332,Diffusion tensor imaging for assessment of normally appearing white matter of the brain and spinal cord in cases of multiple sclerosis: a multi-parametric correlation in view of patient’s clinical status,
300,2-s2.0-85070717736,"Correlation between brain magnetic resonance imaging, cognitive dysfunction and physical dysability in multiple sclerosis",
301,2-s2.0-85069947013,Detrimental and protective action of microglial extracellular vesicles on myelin lesions: astrocyte involvement in remyelination failure,
302,2-s2.0-85067261153,Central nervous system targeted autoimmunity causes regional atrophy: a 9.4T MRI study of the EAE mouse model of Multiple Sclerosis,
303,2-s2.0-85066154163,Enhanced remyelination during late pregnancy: involvement of the GABAergic system,
304,2-s2.0-85064673237,Probing demyelination and remyelination of the cuprizone mouse model using multimodality MRI,
305,2-s2.0-85062875141,Transcriptional profiling of human microglia reveals grey–white matter heterogeneity and multiple sclerosis-associated changes,
306,2-s2.0-85060925849,Acute and chronic demyelinated CNS lesions exhibit opposite elastic properties,
307,2-s2.0-85060530303,Analogues of ERβ ligand chloroindazole exert immunomodulatory and remyelinating effects in a mouse model of multiple sclerosis,
308,2-s2.0-85075378132,Temporal Dynamics of Diffusion Metrics in Early Multiple Sclerosis and Clinically Isolated Syndrome: A 2-Year Follow-Up Tract-Based Spatial Statistics Study,
309,2-s2.0-85073990672,Diffusion basis spectrum imaging for identifying pathologies in MS subtypes,
310,2-s2.0-85073962264,Reversible lesion in the splenium of the corpus callosum,
311,2-s2.0-85071766372,"Sepantronium Bromide (YM155), A Small Molecule Survivin Inhibitor, Promotes Apoptosis by Induction of Oxidative Stress, Worsens the Behavioral Deficits and Develops an Early Model of Toxic Demyelination: In Vivo and In-Silico Study",
312,2-s2.0-85070296943,Myelin Water Atlas: A Template for Myelin Distribution in the Brain,
313,2-s2.0-85069897287,The Spatial and Temporal Characters of Demyelination and Remyelination in the Cuprizone Animal Model,
314,2-s2.0-85063592392,"Donepezil, a drug for Alzheimer’s disease, promotes oligodendrocyte generation and remyelination",
315,2-s2.0-85055517214,Clinical spectrum of inflammatory central nervous system demyelinating disorders associated with antibodies against myelin oligodendrocyte glycoprotein,
316,2-s2.0-85074145073,Myelin Water Imaging and Transcranial Magnetic Stimulation Suggest Structure-Function Relationships in Multiple Sclerosis,
317,2-s2.0-85072179404,Transcallosal control of bilateral actions,
318,2-s2.0-85070544115,Ginkgolide K supports remyelination via induction of astrocytic IGF/PI3K/Nrf2 axis,
319,2-s2.0-85069940910,Response to correspondence: Testing for myelin oligodendrocyte glycoprotein antibody (MOG-IgG) in typical MS,
320,2-s2.0-85069724093,Cordycepin (3′-deoxyadenosine) promotes remyelination via suppression of neuroinflammation in a cuprizone-induced mouse model of demyelination,
321,2-s2.0-85069677014,[<sup>11</sup>C]PIB PET imaging can detect white and grey matter demyelination in a non-human primate model of progressive multiple sclerosis,
322,2-s2.0-85068114336,Diffusion tensor imaging identifies aspects of therapeutic estrogen receptor β ligand-induced remyelination in a mouse model of multiple sclerosis,
323,2-s2.0-85061976088,Confirmation of Specific Binding of the 18-kDa Translocator Protein (TSPO) Radioligand [<sup>18</sup>F]GE-180: a Blocking Study Using XBD173 in Multiple Sclerosis Normal Appearing White and Grey Matter,
324,2-s2.0-85084718999,Stereological investigation of regional brain volumes after acute and chronic cuprizone-induced demyelination,
325,2-s2.0-85083809242,Demyelination-remyelination in the Central Nervous System: Ligand-dependent Participation of the Notch Signaling Pathway,
