,IDs,Title,Abstract
237,2-s2.0-85083723318,A comparison study of inhomogeneous magnetization transfer (ihMT) and magnetization transfer (MT) in multiple sclerosis based on whole brain acquisition at 3.0 T,
238,2-s2.0-85083705826,Evaluation of cell transplant-mediated attenuation of diffuse injury in experimental autoimmune encephalomyelitis using onVDMP CEST MRI,
239,2-s2.0-85082327597,Paraneoplastic tumefactive demyelination in a 47-year-old man with underlying seminoma,
240,2-s2.0-85061593448,White-matter-nulled MPRAGE at 7T reveals thalamic lesions and atrophy of specific thalamic nuclei in multiple sclerosis,
241,2-s2.0-85086604370,Myelination- And immune-mediated MR-based brain network correlates,
242,2-s2.0-85086354917,Transplantation of induced neural stem cells (iNSCs) into chronically demyelinated corpus callosum ameliorates motor deficits,
243,2-s2.0-85085326816,"The Median Eminence, A New Oligodendrogenic Niche in the Adult Mouse Brain",
244,2-s2.0-85097684081,Protective effects of a nano-formulation of curcumin against cuprizone-induced demyelination in the mouse corpus callosum,
245,2-s2.0-85087962851,Mature oligodendrocytes bordering lesions limit demyelination and favor myelin repair via heparan sulfate production,
246,2-s2.0-85086007864,Could the heat shock proteins 70 family members exacerbate the immune response in multiple sclerosis? An in silico study,
247,2-s2.0-85085030014,Four cases of progressive multifocal leukoencephalopathy in iatrogenic immunocompromised patients,
248,2-s2.0-85083053040,Streamline density and lesion volume reveal a postero–anterior gradient of corpus callosum damage in multiple sclerosis,
249,2-s2.0-85081992831,Spinal cord demyelination in children: A diagnostic challenge in neuropaediatrics for a good outcome,
250,2-s2.0-85079608087,Metformin accelerates myelin recovery and ameliorates behavioral deficits in the animal model of multiple sclerosis via adjustment of AMPK/Nrf2/mTOR signaling and maintenance of endogenous oligodendrogenesis during brain self-repairing period,
251,2-s2.0-85066834917,A multi-shell multi-tissue diffusion study of brain connectivity in early multiple sclerosis,
252,2-s2.0-85082414314,Prevalence of GLA gene mutations and polymorphisms in patients with multiple sclerosis: A cross-sectional study,
253,2-s2.0-85091305249,ACU-net: A 3D attention context U-net for multiple sclerosis lesion segmentation,
254,2-s2.0-85086745950,Deep white matter lesions with persistent diffusion restriction on MRI as a diagnostic clue: Neuroimaging of a turkish family with hereditary diffuse leukoencephalopathy with spheroids and literature review,
255,2-s2.0-85084146817,A novel neurodegenerative spectrum disorder in patients with MLKL deficiency,
256,2-s2.0-85084118406,Mature myelin maintenance requires Qki to coactivate PPARβ-RXRα-mediated lipid metabolism,
257,2-s2.0-85079543572,A novel role of cardiac inwardly rectifying potassium channels explaining autonomic cardiovascular dysfunctions in a cuprizone-induced mouse model of multiple sclerosis,
258,2-s2.0-85081264964,Deciphering the neural underpinnings of alexithymia in multiple sclerosis,
259,2-s2.0-85083496897,A dual effect of ursolic acid to the treatment of multiple sclerosis through both immunomodulation and direct remyelination,
260,2-s2.0-85083413195,Delayed Demyelination and Impaired Remyelination in Aged Mice in the Cuprizone Model,
261,2-s2.0-85083036275,Constrained Tensor Decomposition for Longitudinal Analysis of Diffusion Imaging Data,"<p>Analysis of complex data is still a challenge in medical image analysis. Due to the heterogeneous information that can be extracted from magnetic resonance imaging (MRI) it can be difficult to fuse such data in a proper way. One interesting case is given by the analysis of diffusion imaging (DI) data. DI techniques give an important variety of information about the status of microstructure in the brain. This is interesting information to use especially in longitudinal setting where the temporal evolution of the pathology is an important added value. In this paper, we propose a new tensor-based framework capable to detect longitudinal changes appearing in DI data in multiple sclerosis (MS) patients. We focus our attention to the analysis of longitudinal changes occurring along different white matter (WM) fiber-bundles. Our main goal is to detect which subset of fibers (within a bundle) and which sections of these fibers contain 'pathological' longitudinal changes. The framework consists of three main parts: i) preprocessing of longitudinal diffusion acquisitions and WM fiber-bundles extraction, ii) data tensorization and rank selection, iii) application of a parallelized constrained tensor factorization algorithm to detect longitudinal 'pathological' changes. The proposed method was applied on simulated longitudinal variations and on real MS data. High level of accuracy and precision were obtained in the detection of small longitudinal changes along the WM fiber-bundles. © 2013 IEEE.</p>"
262,2-s2.0-85096192745,The potential therapeutic effect of adipose tissue-derived mesenchymal stem cell transplantation on cuprizone model of multiple sclerosis in the mice,"<p>Background: Multiple Sclerosis (MS) is an autoimmune neurodegenerative disease. Current treatments have limited effect on the upstream pathophysiology of the disease. Nowadays, mesenchymal stem cells are considered to be a potential therapeutic tool for various neurodegenerative diseases. Their immune privileged status, trophic nature, and capacity to differentiate into various lineages makes them an ideal vehicle for treatment options. Aim of the Study: the goal of this study was to assess the remyelinating potential of adipose mesenchymal stem cells (ADMSCs) in cuprizone model of MS. Material and Methods: AD-MSCs were obtained from male mice and characterized by flow cytometry. Thirty-six female C57BL/6 mice were divided equally among three groups. Group I (control group): mice were fed with a normal diet through the entire duration of the experiment. Groups II and III: mice were fed with a 0.2 % cuprizone containing diet for six weeks. By the end of the sixth week, group II and III mice received a single intravenous injection of 500 μl of a complete culture medium and 1 × 106 AD-MSCs suspended in 500 μl of a complete culture medium respectively. Neurological tests were done before and 9-10 days after the injection. All mice were euthanized at day 10 and corpus callosum was processed for further histological and biochemical examination. Morphometric study was done to assess remyelination. Migration of the male AD-MSCs into the female mice brain was confirmed by SRY gene expression. The obtained data were further statistically analyzed. Results: Cuprizone intake for 6 weeks caused extensive demyelination similar to MS accompanied by neurological deficits and change in the oxidative stress. Intravenous administration of AD-MSCs in group III enhanced the remyelination process improved the motor and cognitive functions and decrease the oxidant level. Conclusion: AD-MSCs provide a valuable potential treatment for neurodegenerative demyelinating diseases such as MS. © 2020 Egyptian Society of Histology and Cytology. All rights reserved.</p>"
263,2-s2.0-85085690734,Concurrence of multiple sclerosis and primary biliary cholangitis: Report of 3 cases,"<p>Background: Multiple sclerosis (MS) is an autoimmune disorder of the central nervous system which damages the myelin and axon. Primary biliary cholangitis (PBC) is a slow progressive liver disease with autoimmune feature in which non-purulent destructive cholangitis and interlobular bile duct destruction occur. Involvement of each of PBC and MS is thought to be related to environmental exposure in genetically susceptible persons. Case Presentation: Here, we aim to report 3 women 52, 27 and 51 years old with MS and PBC. Conclusion: Although MS seems to have an association with some autoimmune gastrointestinal disorders such as ulcerative colitis, the concurrence of MS and PBC has been rarely reported. © 2020 Caspian Journal of Internal Medicine. All rights reserved.</p>"
264,2-s2.0-85082096720,SWAN-venule: An optimized MRI technique to detect the central vein sign in MS Plaques,"<p>Background and Purpose: Multiple sclerosis lesions develop around small veins that are radiologically described as the socalled central vein sign. With 7T MR imaging and magnetic susceptibility-based sequences, the central vein sign has been observed in 80%-100% of MS lesions in patients' brains. However, a lower proportion ∼50% has been reported at 3T using susceptibilityweighted angiography (SWAN). Our aim was to assess a modified version of SWAN optimized at 3T for sensitive detection of the central vein sign. Materials and Methods: Thirty subjects with MS were scanned on a 3T clinical MR imaging system. 3D T2-weighted FLAIR and optimized 3D SWAN called SWAN-venule, were acquired after injection of a gadolinium-based contrast agent. Patients showing &gt;3 focal white matter lesions were included. The central vein sign was recorded by 2 trained raters on SWAN-venule images in the supratentorial brain. Results: Twenty patients showing &gt;3 white matter lesions were included. A total of 380 white matter lesions (135 periventricular, 144 deep white matter, and 101 juxtacortical) seen on both FLAIR and SWAN-venule images were analyzed. Overall, the central vein sign was detected in 86% of the white matter lesions (periventricular, 89%; deep white matter, 95%; and juxtacortical, 78%). Conclusions: The SWAN-venule technique is an optimized MR imaging sequence for highly sensitive detection of the central vein sign in MS brain lesions. This work will facilitate the validation and integration of the central vein sign to increase the diagnostic certainty of MS and further prevent misdiagnosis in clinical practice. © 2020 American Society of Neuroradiology. All rights reserved.</p>"
265,2-s2.0-85079445853,Position Sense Deficits at the Lower Limbs in Early Multiple Sclerosis: Clinical and Neural Correlates,"<p>Background/Objective. Position sense, defined as the ability to identify joint and limb position in space, is crucial for balance and gait but has received limited attention in patients with multiple sclerosis (MS). We investigated lower limb position sense deficits, their neural correlates, and their effects on standing balance in patients with early MS. Methods. A total of 24 patients with early relapsing-remitting MS and 24 healthy controls performed ipsilateral and contralateral matching tasks with the right foot during functional magnetic resonance imaging. Corpus callosum (CC) integrity was estimated with diffusion tensor imaging. Patients also underwent an assessment of balance during quiet standing. We investigated differences between the 2 groups and the relations among proprioceptive errors, balance performance, and functional/structural correlates. Results. During the contralateral matching task, patients demonstrated a higher matching error than controls, which correlated with the microstructural damage of the CC and with balance ability. In contrast, during the ipsilateral task, the 2 groups showed a similar matching performance, but patients displayed a functional reorganization involving the parietal areas. Neural activity in the frontoparietal regions correlated with the performance during both proprioceptive matching tasks and quiet standing. Conclusion. Patients with early MS had subtle, clinically undetectable, position sense deficits at the lower limbs that, nevertheless, affected standing balance. Functional changes allowed correct proprioception processing during the ipsilateral matching task but not during the more demanding bilateral task, possibly because of damage to the CC. These findings provide new insights into the mechanisms underlying disability in MS and could influence the design of neurorehabilitation protocols. © The Author(s) 2020.</p>"
266,2-s2.0-85078048694,Factors Affecting the Diagnostic Yield of Frame-Based Stereotactic Intracranial Biopsies,"<p>Objective: Frame-based stereotactic biopsy (FSB) remains the “gold standard” for obtaining diagnostic samples of intracranial lesions to guide therapy. Nevertheless, diagnostic yield is highly variable. This study aims to provide an analysis of diagnostic yield, surgical complications, and factors associated with obtaining nondiagnostic samples in a contemporary FSB series. Methods: A retrospective cohort study was conducted of all adult patients with imaging-documented lesions undergoing FSB at our institution between 2013 and 2018. Diagnostic accuracy, lesion characteristics associated with nondiagnostic biopsy, and surgical complications were evaluated. A biopsy was considered nondiagnostic if all frozen samples and the final pathology yielded normal brain tissue or nonspecific reactive tissue unless the “reactive” pathology was consistent with radiation injury from prior therapy. Results: Our search identified 198 FSB patients. Mean (standard deviation) age was 62 ± 17 years, and 44.2% were female. Median procedure time was 32 minutes. A definitive histologic diagnosis was established in 187 cases (94.4% diagnostic yield). Mean lesion diameter was 31.9 ± 16.8 mm. Multivariable logistic regression revealed only lesion diameter to be significantly associated with diagnostic result (odds ratio for nondiagnostic result: 0.94 per mm diameter decrease, 95% confidence interval 0.87–0.99, P = 0.028). On univariable analysis, diagnosis of central nervous system lymphoma appeared to increase the risk of a nondiagnostic biopsy (P = 0.025), but this association disappeared when controlling for lesion size and steroid administration before biopsy. Eight patients (4.0%) developed postoperative hemorrhagic complications, 3 of whom required reoperation, and another expired. Conclusions: This study demonstrates that diagnostic yield from contemporary FSB is high and depends predominantly on lesion size. © 2019</p>"
